196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.150388
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.150368
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.188496
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.150380
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.150372
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.188420
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.188508
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.150356
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.150348
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.188436
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.188500
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.112
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.471
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.7.188428
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.150344
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.150392
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.150352
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.150396
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.188424
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.150388
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.150368
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.188496
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.150380
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.150372
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.188420
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.188508
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.150356
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.150348
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.188436
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.188500
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.112
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.471
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.8.188428
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.150344
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.150392
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.150352
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.150396
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.188424
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.150388
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.150368
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.188496
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.150380
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.150372
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.188420
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.188508
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.150356
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.150348
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.188436
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.188500
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.112
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.471
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.9.188428
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.150344
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.150392
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.150352
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.150396
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.10.188424
